Success : RANDOM_READ : test1\c5a5e5562b038073\a39ea9c72a98de10\11562aa867a5f398,197:2245,2016-12-12 11:46:18-585,2016-12-12 11:46:18-663
Success : SEQ_READ : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\178db47a574c645f,0:257,2016-12-12 11:46:18-739,2016-12-12 11:46:18-813
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:46:18-925,2016-12-12 11:46:19-013
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\0126C93E37A2F09F,0:360321,2016-12-12 11:46:19-128,2016-12-12 11:46:20-670
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:46:20-797,2016-12-12 11:46:20-913
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\5829EB337DDA1EEC,0:166811,2016-12-12 11:46:21-036,2016-12-12 11:46:21-993
Success : RANDOM_READ : test1\c5a5e5562b038073\b0c5d70d7f040bfa,234:16618,2016-12-12 11:46:22-115,2016-12-12 11:46:22-193
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:46:22-265,2016-12-12 11:46:22-393
Success : SEQ_READ : test2\a94a8fe5ccb19ba6\4b6fcb2d521ef0fd,129:1153,2016-12-12 11:46:22-522,2016-12-12 11:46:22-591
Success : LS : test1\f71b43c3136efa4f\c7d9912886e5ccc7\,0:-1,2016-12-12 11:46:22-691,2016-12-12 11:46:22-773
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:46:22-850,2016-12-12 11:46:22-949
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\691F52F845741936,0:379946,2016-12-12 11:46:23-052,2016-12-12 11:46:23-917
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:46:24-031,2016-12-12 11:46:24-110
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\4D4AB50925B9D513,0:2740515,2016-12-12 11:46:24-231,2016-12-12 11:46:28-066
Success : LS : test1\c5a5e5562b038073\a39ea9c72a98de10\,0:-1,2016-12-12 11:46:28-173,2016-12-12 11:46:28-249
Success : LS : test1\f71b43c3136efa4f\9f93e73d6896cb7b\,0:-1,2016-12-12 11:46:28-327,2016-12-12 11:46:28-389
Success : SEQ_READ : test1\c5a5e5562b038073\05d1f0ed74e78555,40180:49396,2016-12-12 11:46:28-463,2016-12-12 11:46:28-527
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:46:28-602,2016-12-12 11:46:28-689
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\0CA5407C4DE3D84A,0:2222842,2016-12-12 11:46:28-777,2016-12-12 11:46:31-481
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:46:31-564,2016-12-12 11:46:31-692
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\07BF63F1367ECB6C,0:1073120,2016-12-12 11:46:31-801,2016-12-12 11:46:32-989
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:46:33-095,2016-12-12 11:46:33-226
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\093D142B19827137,0:3666371,2016-12-12 11:46:33-326,2016-12-12 11:46:38-780
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:46:38-867,2016-12-12 11:46:38-956
Success : LS : test1\f71b43c3136efa4f\c7d9912886e5ccc7\,0:-1,2016-12-12 11:46:39-032,2016-12-12 11:46:39-103
Success : LS : test1\f71b43c3136efa4f\c7d9912886e5ccc7\,0:-1,2016-12-12 11:46:39-189,2016-12-12 11:46:39-259
Success : RANDOM_READ : test2\1a7683b6645f9b6a,2880:14144,2016-12-12 11:46:39-347,2016-12-12 11:46:39-416
Success : SEQ_READ : test2\acde102dac5bbe15,2620:5692,2016-12-12 11:46:39-495,2016-12-12 11:46:39-565
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:46:39-638,2016-12-12 11:46:39-729
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2A983F2F2D91323F,0:2976322,2016-12-12 11:46:39-828,2016-12-12 11:46:43-576
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:46:43-653,2016-12-12 11:46:43-797
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\3ACBAD9012853427,0:2552556,2016-12-12 11:46:43-871,2016-12-12 11:46:47-002
Success : SEQ_READ : test1\c5a5e5562b038073\0189424a5a60fed3\feb6a1968982109d,7068216:17458744,2016-12-12 11:46:47-111,2016-12-12 11:46:47-246
Success : LS : test1\f71b43c3136efa4f\9f93e73d6896cb7b\,0:-1,2016-12-12 11:46:47-361,2016-12-12 11:46:47-444
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:46:47-560,2016-12-12 11:46:47-637
Fail : LS : test1,0:-1,2016-12-12 11:46:47-725,2016-12-12 11:46:47-725
Reason : java.lang.StringIndexOutOfBoundsException: String index out of range: -2
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:46:47-823,2016-12-12 11:46:47-908
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\0D2B84DE1DB81230,0:3644148,2016-12-12 11:46:48-006,2016-12-12 11:46:52-788
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:46:53-057,2016-12-12 11:46:53-294
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\758E456E29AA5493,0:1687499,2016-12-12 11:46:53-415,2016-12-12 11:46:55-464
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:46:55-591,2016-12-12 11:46:55-682
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\724C8BCF19B27E6A,0:986688,2016-12-12 11:46:55-782,2016-12-12 11:46:58-495
Success : LS : test1\f71b43c3136efa4f\52481749c0cdecd6\,0:-1,2016-12-12 11:46:58-569,2016-12-12 11:46:58-644
Success : LS : test1\c5a5e5562b038073\0189424a5a60fed3\,0:-1,2016-12-12 11:46:58-744,2016-12-12 11:46:58-826
Success : SEQ_READ : test2\49f03965cf98b1f5,380:1404,2016-12-12 11:46:58-925,2016-12-12 11:46:58-991
Success : LS : test1\f71b43c3136efa4f\c7d9912886e5ccc7\,0:-1,2016-12-12 11:46:59-065,2016-12-12 11:46:59-182
Success : LS : test1\c5a5e5562b038073\0189424a5a60fed3\,0:-1,2016-12-12 11:46:59-308,2016-12-12 11:46:59-426
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:46:59-551,2016-12-12 11:46:59-660
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\6C044EEE3507D836,0:2253223,2016-12-12 11:46:59-759,2016-12-12 11:47:03-016
Success : LS : test1\c5a5e5562b038073\,0:-1,2016-12-12 11:47:03-123,2016-12-12 11:47:03-207
Success : SEQ_READ : test1\c5a5e5562b038073\fbe0d7653f0909cb,1004:1004,2016-12-12 11:47:03-284,2016-12-12 11:47:03-361
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:03-435,2016-12-12 11:47:03-513
Success : LS : test1\f71b43c3136efa4f\,0:-1,2016-12-12 11:47:03-589,2016-12-12 11:47:03-657
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:03-771,2016-12-12 11:47:03-903
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\18ECAB0E7652E679,0:2976887,2016-12-12 11:47:04-026,2016-12-12 11:47:07-576
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:07-661,2016-12-12 11:47:07-769
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\321BAF110EB9C369,0:2975186,2016-12-12 11:47:07-877,2016-12-12 11:47:11-131
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:11-254,2016-12-12 11:47:11-351
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\6752CF1957DDE37D,0:1618744,2016-12-12 11:47:11-443,2016-12-12 11:47:15-158
Success : SEQ_READ : test2\49f03965cf98b1f5,206:1230,2016-12-12 11:47:15-247,2016-12-12 11:47:15-324
Fail : LS : test1,0:-1,2016-12-12 11:47:15-407,2016-12-12 11:47:15-407
Reason : java.lang.StringIndexOutOfBoundsException: String index out of range: -2
Success : RANDOM_READ : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\3eef580036f1724a,0:257,2016-12-12 11:47:15-550,2016-12-12 11:47:15-651
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:15-738,2016-12-12 11:47:15-865
Success : LS : test1\f71b43c3136efa4f\83404ffd78f534ff\,0:-1,2016-12-12 11:47:15-961,2016-12-12 11:47:16-076
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:16-181,2016-12-12 11:47:16-257
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\494F507E1BF4A5F0,0:736784,2016-12-12 11:47:16-364,2016-12-12 11:47:17-915
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:18-038,2016-12-12 11:47:18-154
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\17FE2AE106026C89,0:1000947,2016-12-12 11:47:18-272,2016-12-12 11:47:19-825
Success : LS : test1\f71b43c3136efa4f\,0:-1,2016-12-12 11:47:19-944,2016-12-12 11:47:20-025
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:20-103,2016-12-12 11:47:20-195
Success : LS : test1\f71b43c3136efa4f\83404ffd78f534ff\,0:-1,2016-12-12 11:47:20-295,2016-12-12 11:47:20-369
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:20-492,2016-12-12 11:47:20-590
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:20-711,2016-12-12 11:47:20-780
Success : LS : test1\f71b43c3136efa4f\83404ffd78f534ff\,0:-1,2016-12-12 11:47:20-855,2016-12-12 11:47:20-931
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:21-010,2016-12-12 11:47:21-114
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\074916ED70CFBD4F,0:2598268,2016-12-12 11:47:21-239,2016-12-12 11:47:25-025
Success : LS : test1\c5a5e5562b038073\a39ea9c72a98de10\,0:-1,2016-12-12 11:47:25-163,2016-12-12 11:47:25-246
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:25-350,2016-12-12 11:47:25-437
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:25-536,2016-12-12 11:47:25-625
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\07B1E7865171B748,0:1394165,2016-12-12 11:47:25-721,2016-12-12 11:47:28-260
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:28-386,2016-12-12 11:47:28-469
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\66B850E47D147DE2,0:1367328,2016-12-12 11:47:28-550,2016-12-12 11:47:29-978
Success : LS : test1\c5a5e5562b038073\a39ea9c72a98de10\,0:-1,2016-12-12 11:47:30-102,2016-12-12 11:47:30-178
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:30-255,2016-12-12 11:47:30-422
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\0F44C7D361A31D9C,0:326263,2016-12-12 11:47:30-548,2016-12-12 11:47:31-730
Success : LS : test1\c5a5e5562b038073\,0:-1,2016-12-12 11:47:31-854,2016-12-12 11:47:31-957
Success : SEQ_READ : test1\c5a5e5562b038073\05d1f0ed74e78555,12288:41984,2016-12-12 11:47:32-066,2016-12-12 11:47:32-157
Success : RANDOM_READ : test2\bc9c8ba7ff351f3e,169230:215310,2016-12-12 11:47:32-270,2016-12-12 11:47:32-342
Success : SEQ_READ : test1\c5a5e5562b038073\c7734a16bf12bb03,170217:344297,2016-12-12 11:47:32-423,2016-12-12 11:47:32-531
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:32-648,2016-12-12 11:47:32-741
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:32-821,2016-12-12 11:47:32-938
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:33-065,2016-12-12 11:47:33-188
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\3366EF2B7DF34FFB,0:2201978,2016-12-12 11:47:33-311,2016-12-12 11:47:36-798
Success : LS : test1\f71b43c3136efa4f\,0:-1,2016-12-12 11:47:36-923,2016-12-12 11:47:37-037
Success : LS : test1\f71b43c3136efa4f\9f93e73d6896cb7b\,0:-1,2016-12-12 11:47:37-158,2016-12-12 11:47:37-242
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:37-358,2016-12-12 11:47:37-458
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:37-545,2016-12-12 11:47:37-642
Success : LS : test1\f71b43c3136efa4f\83404ffd78f534ff\,0:-1,2016-12-12 11:47:37-716,2016-12-12 11:47:37-776
Success : LS : test1\f71b43c3136efa4f\9f93e73d6896cb7b\,0:-1,2016-12-12 11:47:37-850,2016-12-12 11:47:37-911
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:37-985,2016-12-12 11:47:38-080
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\0BECC4AF088A23BD,0:3425132,2016-12-12 11:47:38-173,2016-12-12 11:47:42-229
Success : SEQ_READ : test1\c5a5e5562b038073\b0c5d70d7f040bfa,96:16480,2016-12-12 11:47:42-312,2016-12-12 11:47:42-384
Success : LS : test1\f71b43c3136efa4f\52481749c0cdecd6\,0:-1,2016-12-12 11:47:42-470,2016-12-12 11:47:42-550
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:42-627,2016-12-12 11:47:42-709
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:42-785,2016-12-12 11:47:42-869
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\390BA00438F6AAE1,0:836704,2016-12-12 11:47:42-961,2016-12-12 11:47:44-563
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:44-688,2016-12-12 11:47:44-787
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\12FF803D63A5C3B9,0:1307903,2016-12-12 11:47:44-877,2016-12-12 11:47:46-189
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:46-268,2016-12-12 11:47:46-399
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\7A5240F95CECAAAE,0:3441430,2016-12-12 11:47:46-477,2016-12-12 11:47:50-358
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:47:50-432,2016-12-12 11:47:50-515
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\28874BE23CDFE3A1,0:2959212,2016-12-12 11:47:50-602,2016-12-12 11:47:53-973
Fail : LS : test1,0:-1,2016-12-12 11:47:54-098,2016-12-12 11:47:54-099
Reason : java.lang.StringIndexOutOfBoundsException: String index out of range: -2
Success : LS : test1\f71b43c3136efa4f\,0:-1,2016-12-12 11:47:54-191,2016-12-12 11:47:54-272
Success : LS : test1\f71b43c3136efa4f\52481749c0cdecd6\,0:-1,2016-12-12 11:47:54-348,2016-12-12 11:47:54-420
Fail : LS : test1,0:-1,2016-12-12 11:47:54-496,2016-12-12 11:47:54-496
Reason : java.lang.StringIndexOutOfBoundsException: String index out of range: -2
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:47:54-590,2016-12-12 11:47:54-663
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\4672F0FF2282D480,0:4024941,2016-12-12 11:47:54-739,2016-12-12 11:48:00-022
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:48:00-111,2016-12-12 11:48:00-215
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\0E0EE1B037906612,0:255086,2016-12-12 11:48:00-296,2016-12-12 11:48:01-100
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:01-225,2016-12-12 11:48:01-352
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\1F00972F7001C069,0:1588572,2016-12-12 11:48:01-467,2016-12-12 11:48:03-218
Success : LS : test1\f71b43c3136efa4f\c7d9912886e5ccc7\,0:-1,2016-12-12 11:48:03-341,2016-12-12 11:48:03-450
Success : SEQ_READ : test2\1a7683b6645f9b6a,6939:12059,2016-12-12 11:48:03-563,2016-12-12 11:48:03-678
Success : LS : test1\c5a5e5562b038073\a39ea9c72a98de10\,0:-1,2016-12-12 11:48:03-777,2016-12-12 11:48:03-841
Success : LS : test1\f71b43c3136efa4f\52481749c0cdecd6\,0:-1,2016-12-12 11:48:03-915,2016-12-12 11:48:03-978
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:48:04-082,2016-12-12 11:48:04-190
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\13C5B9D5480B094C,0:2802955,2016-12-12 11:48:04-264,2016-12-12 11:48:07-881
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:48:08-007,2016-12-12 11:48:08-119
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\641690F91724FF0A,0:253746,2016-12-12 11:48:08-195,2016-12-12 11:48:09-219
Success : LS : test1\f71b43c3136efa4f\52481749c0cdecd6\,0:-1,2016-12-12 11:48:09-326,2016-12-12 11:48:09-390
Success : LS : test1\f71b43c3136efa4f\52481749c0cdecd6\,0:-1,2016-12-12 11:48:09-465,2016-12-12 11:48:09-537
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:09-655,2016-12-12 11:48:09-753
Success : RANDOM_READ : test2\8da7cc13802eefe0,11530413:11595949,2016-12-12 11:48:09-840,2016-12-12 11:48:09-931
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:10-009,2016-12-12 11:48:10-088
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\4004E5303C34737B,0:3027647,2016-12-12 11:48:10-202,2016-12-12 11:48:13-820
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:48:14-029,2016-12-12 11:48:15-088
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\20DF63B816454E7D,0:3303755,2016-12-12 11:48:15-222,2016-12-12 11:48:19-522
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:19-634,2016-12-12 11:48:19-734
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\20D3F6FE56BEF94C,0:1199373,2016-12-12 11:48:19-860,2016-12-12 11:48:21-951
Fail : LS : test1,0:-1,2016-12-12 11:48:22-077,2016-12-12 11:48:22-077
Reason : java.lang.StringIndexOutOfBoundsException: String index out of range: -2
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:48:22-168,2016-12-12 11:48:22-250
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\099D2C4526C1E6BC,0:3164066,2016-12-12 11:48:22-326,2016-12-12 11:48:26-792
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:26-917,2016-12-12 11:48:27-014
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\4E91A43C6F7368AC,0:2985753,2016-12-12 11:48:27-095,2016-12-12 11:48:30-378
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:30-499,2016-12-12 11:48:30-620
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\5BFD7DAB1A72F1F3,0:3333391,2016-12-12 11:48:30-715,2016-12-12 11:48:34-207
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:34-298,2016-12-12 11:48:34-385
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\11E1261C096D04C4,0:1245015,2016-12-12 11:48:34-459,2016-12-12 11:48:36-245
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:48:36-369,2016-12-12 11:48:36-452
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\3DA0383C752F8183,0:2729347,2016-12-12 11:48:36-558,2016-12-12 11:48:40-485
Success : LS : test1\f71b43c3136efa4f\83404ffd78f534ff\,0:-1,2016-12-12 11:48:40-568,2016-12-12 11:48:40-638
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:40-713,2016-12-12 11:48:40-832
Success : LS : test1\f71b43c3136efa4f\52481749c0cdecd6\,0:-1,2016-12-12 11:48:40-931,2016-12-12 11:48:41-006
Success : LS : test1\f71b43c3136efa4f\,0:-1,2016-12-12 11:48:41-081,2016-12-12 11:48:41-150
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:41-259,2016-12-12 11:48:41-351
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\5954FCEF50F9CFE9,0:266998,2016-12-12 11:48:41-475,2016-12-12 11:48:43-101
Success : LS : test2\a94a8fe5ccb19ba6\2a5bd02710e975a7\,0:-1,2016-12-12 11:48:43-220,2016-12-12 11:48:43-335
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\14DD23C6147BFC96,0:79820,2016-12-12 11:48:43-425,2016-12-12 11:48:44-361
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:44-436,2016-12-12 11:48:44-524
Success : CREATE_FILE : test2\a94a8fe5ccb19ba6\63B231083806AB11,0:4014424,2016-12-12 11:48:44-600,2016-12-12 11:48:49-040
Success : LS : test1\f71b43c3136efa4f\9f93e73d6896cb7b\,0:-1,2016-12-12 11:48:49-207,2016-12-12 11:48:49-268
Success : LS : test2\a94a8fe5ccb19ba6\,0:-1,2016-12-12 11:48:49-341,2016-12-12 11:48:49-466
